top_level_category,subcategory,taxonomy_path
accommodation,accommodation,accommodation
accommodation,beach_resort,"accommodation,resort,beach_resort"
accommodation,bed_and_breakfast,"accommodation,bed_and_breakfast"
accommodation,cabin,"accommodation,cabin"
accommodation,campground,"accommodation,campground"
accommodation,cottage,"accommodation,cottage"
accommodation,guest_house,"accommodation,guest_house"
accommodation,health_retreats,"accommodation,health_retreats"
accommodation,holiday_rental_home,"accommodation,holiday_rental_home"
accommodation,hostel,"accommodation,hostel"
accommodation,hotel,"accommodation,hotel"
accommodation,inn,"accommodation,inn"
accommodation,lodge,"accommodation,lodge"
accommodation,motel,"accommodation,motel"
accommodation,mountain_huts,"accommodation,mountain_huts"
accommodation,resort,"accommodation,resort"
accommodation,rv_park,"accommodation,rv_park"
accommodation,service_apartments,"accommodation,service_apartments"
active_life,active_life,active_life
active_life,adventure_sports_center,"active_life,sports_and_recreation_venue,adventure_sports_center"
active_life,aerial_fitness_center,"active_life,sports_and_fitness_instruction,aerial_fitness_center"
active_life,airsoft_fields,"active_life,sports_and_recreation_venue,airsoft_fields"
active_life,amateur_sports_league,"active_life,sports_club_and_league,amateur_sports_league"
active_life,amateur_sports_team,"active_life,sports_club_and_league,amateur_sports_team"
active_life,american_football_field,"active_life,sports_and_recreation_venue,american_football_field"
active_life,archery_range,"active_life,sports_and_recreation_venue,archery_range"
active_life,atv_recreation_park,"active_life,sports_and_recreation_venue,atv_recreation_park"
active_life,badminton_court,"active_life,sports_and_recreation_venue,badminton_court"
active_life,barre_classes,"active_life,sports_and_fitness_instruction,barre_classes"
active_life,baseball_field,"active_life,sports_and_recreation_venue,baseball_field"
active_life,basketball_court,"active_life,sports_and_recreation_venue,basketball_court"
active_life,batting_cage,"active_life,sports_and_recreation_venue,batting_cage"
active_life,beach_equipment_rentals,"active_life,sports_and_recreation_rental_and_services,beach_equipment_rentals"
active_life,beach_volleyball_club,"active_life,sports_club_and_league,beach_volleyball_club"
active_life,beach_volleyball_court,"active_life,sports_and_recreation_venue,beach_volleyball_court"
active_life,bicycle_path,"active_life,sports_and_recreation_venue,bicycle_path"
active_life,bike_rentals,"active_life,sports_and_recreation_rental_and_services,bike_rentals"
active_life,bocce_ball_court,"active_life,sports_and_recreation_venue,bocce_ball_court"
active_life,boot_camp,"active_life,sports_and_fitness_instruction,boot_camp"
active_life,bowling_alley,"active_life,sports_and_recreation_venue,bowling_alley"
active_life,boxing_class,"active_life,sports_and_fitness_instruction,boxing_class"
active_life,boxing_club,"active_life,sports_and_fitness_instruction,boxing_club"
active_life,boxing_gym,"active_life,sports_and_fitness_instruction,boxing_gym"
active_life,brazilian_jiu_jitsu_club,"active_life,sports_club_and_league,martial_arts_club,brazilian_jiu_jitsu_club"
active_life,bubble_soccer_field,"active_life,sports_and_recreation_venue,bubble_soccer_field"
active_life,canoe_and_kayak_hire_service,"active_life,sports_and_recreation_rental_and_services,boat_hire_service,canoe_and_kayak_hire_service"
active_life,cardio_classes,"active_life,sports_and_fitness_instruction,cardio_classes"
active_life,chinese_martial_arts_club,"active_life,sports_club_and_league,martial_arts_club,chinese_martial_arts_club"
active_life,climbing_class,"active_life,sports_and_fitness_instruction,climbing_class"
active_life,cycling_classes,"active_life,sports_and_fitness_instruction,cycling_classes"
active_life,dance_school,"active_life,sports_and_fitness_instruction,dance_school"
active_life,disc_golf_course,"active_life,sports_and_recreation_venue,disc_golf_course"
active_life,diving_center,"active_life,sports_and_recreation_venue,diving_center"
active_life,driving_range,"active_life,sports_and_recreation_venue,golf_course,driving_range"
active_life,ems_training,"active_life,sports_and_fitness_instruction,ems_training"
active_life,equestrian_facility,"active_life,sports_and_recreation_venue,horse_riding,equestrian_facility"
active_life,esports_league,"active_life,sports_club_and_league,esports_league"
active_life,esports_team,"active_life,sports_club_and_league,esports_team"
active_life,fencing_club,"active_life,sports_club_and_league,fencing_club"
active_life,fishing_club,"active_life,sports_club_and_league,fishing_club"
active_life,fitness_trainer,"active_life,sports_and_fitness_instruction,fitness_trainer"
active_life,flyboarding_center,"active_life,sports_and_recreation_venue,flyboarding_center"
active_life,football_club,"active_life,sports_club_and_league,football_club"
active_life,free_diving_center,"active_life,sports_and_recreation_venue,diving_center,free_diving_center"
active_life,free_diving_instruction,"active_life,sports_and_fitness_instruction,diving_instruction,free_diving_instruction"
active_life,futsal_field,"active_life,sports_and_recreation_venue,futsal_field"
active_life,go_kart_club,"active_life,sports_club_and_league,go_kart_club"
active_life,golf_club,"active_life,sports_club_and_league,golf_club"
active_life,golf_course,"active_life,sports_and_recreation_venue,golf_course"
active_life,golf_instructor,"active_life,sports_and_fitness_instruction,golf_instructor"
active_life,gym,"active_life,sports_and_recreation_venue,gym"
active_life,gymnastics_center,"active_life,sports_and_recreation_venue,gymnastics_center"
active_life,gymnastics_club,"active_life,sports_club_and_league,gymnastics_club"
active_life,handball_court,"active_life,sports_and_recreation_venue,handball_court"
active_life,hang_gliding_center,"active_life,sports_and_recreation_venue,hang_gliding_center"
active_life,health_consultant,"active_life,sports_and_fitness_instruction,health_consultant"
active_life,hockey_field,"active_life,sports_and_recreation_venue,hockey_field"
active_life,horse_racing_track,"active_life,sports_and_recreation_venue,horse_riding,horse_racing_track"
active_life,horse_riding,"active_life,sports_and_recreation_venue,horse_riding"
active_life,ice_skating_rink,"active_life,sports_and_recreation_venue,skating_rink,ice_skating_rink"
active_life,indoor_golf_center,"active_life,sports_club_and_league,golf_club,indoor_golf_center"
active_life,karate_club,"active_life,sports_club_and_league,martial_arts_club,karate_club"
active_life,kickboxing_club,"active_life,sports_club_and_league,martial_arts_club,kickboxing_club"
active_life,kiteboarding,"active_life,sports_and_recreation_venue,kiteboarding"
active_life,lawn_bowling_club,"active_life,sports_club_and_league,lawn_bowling_club"
active_life,martial_arts_club,"active_life,sports_club_and_league,martial_arts_club"
active_life,meditation_center,"active_life,sports_and_fitness_instruction,meditation_center"
active_life,miniature_golf_course,"active_life,sports_and_recreation_venue,miniature_golf_course"
active_life,muay_thai_club,"active_life,sports_club_and_league,martial_arts_club,muay_thai_club"
active_life,nudist_clubs,"active_life,sports_club_and_league,nudist_clubs"
active_life,paddle_tennis_club,"active_life,sports_club_and_league,paddle_tennis_club"
active_life,paddleboarding_center,"active_life,sports_and_recreation_venue,paddleboarding_center"
active_life,paddleboarding_lessons,"active_life,sports_and_fitness_instruction,paddleboarding_lessons"
active_life,pilates_studio,"active_life,sports_and_fitness_instruction,pilates_studio"
active_life,playground,"active_life,sports_and_recreation_venue,playground"
active_life,pool_billiards,"active_life,sports_and_recreation_venue,pool_billiards"
active_life,pool_hall,"active_life,sports_and_recreation_venue,pool_billiards,pool_hall"
active_life,professional_sports_league,"active_life,sports_club_and_league,professional_sports_league"
active_life,professional_sports_team,"active_life,sports_club_and_league,professional_sports_team"
active_life,qi_gong_studio,"active_life,sports_and_fitness_instruction,qi_gong_studio"
active_life,race_track,"active_life,sports_and_recreation_venue,race_track"
active_life,racing_experience,"active_life,sports_and_fitness_instruction,racing_experience"
active_life,racquetball_court,"active_life,sports_and_recreation_venue,racquetball_court"
active_life,rock_climbing_gym,"active_life,sports_and_recreation_venue,rock_climbing_gym"
active_life,rock_climbing_instructor,"active_life,sports_and_fitness_instruction,rock_climbing_instructor"
active_life,roller_skating_rink,"active_life,sports_and_recreation_venue,skating_rink,roller_skating_rink"
active_life,rowing_club,"active_life,sports_club_and_league,rowing_club"
active_life,rugby_pitch,"active_life,sports_and_recreation_venue,rugby_pitch"
active_life,sailing_club,"active_life,sports_club_and_league,sailing_club"
active_life,school_sports_league,"active_life,sports_club_and_league,school_sports_league"
active_life,school_sports_team,"active_life,sports_club_and_league,school_sports_team"
active_life,scooter_rental,"active_life,sports_and_recreation_rental_and_services,scooter_rental"
active_life,scuba_diving_center,"active_life,sports_and_recreation_venue,diving_center,scuba_diving_center"
active_life,scuba_diving_instruction,"active_life,sports_and_fitness_instruction,diving_instruction,scuba_diving_instruction"
active_life,self_defense_classes,"active_life,sports_and_fitness_instruction,self_defense_classes"
active_life,shooting_range,"active_life,sports_and_recreation_venue,shooting_range"
active_life,skate_park,"active_life,sports_and_recreation_venue,skate_park"
active_life,skating_rink,"active_life,sports_and_recreation_venue,skating_rink"
active_life,ski_and_snowboard_school,"active_life,sports_and_fitness_instruction,ski_and_snowboard_school"
active_life,sky_diving,"active_life,sports_and_recreation_venue,sky_diving"
active_life,soccer_club,"active_life,sports_club_and_league,soccer_club"
active_life,soccer_field,"active_life,sports_and_recreation_venue,soccer_field"
active_life,sport_equipment_rentals,"active_life,sports_and_recreation_rental_and_services,sport_equipment_rentals"
active_life,sports_and_fitness_instruction,"active_life,sports_and_fitness_instruction"
active_life,sports_and_recreation_rental_and_services,"active_life,sports_and_recreation_rental_and_services"
active_life,sports_and_recreation_venue,"active_life,sports_and_recreation_venue"
active_life,sports_club_and_league,"active_life,sports_club_and_league"
active_life,squash_court,"active_life,sports_and_recreation_venue,squash_court"
active_life,surf_lifesaving_club,"active_life,sports_club_and_league,surf_lifesaving_club"
active_life,surfing_school,"active_life,sports_and_fitness_instruction,surfing_school"
active_life,swimming_instructor,"active_life,sports_and_fitness_instruction,swimming_instructor"
active_life,swimming_pool,"active_life,sports_and_recreation_venue,swimming_pool"
active_life,table_tennis_club,"active_life,sports_club_and_league,table_tennis_club"
active_life,taekwondo_club,"active_life,sports_club_and_league,martial_arts_club,taekwondo_club"
active_life,tai_chi_studio,"active_life,sports_and_fitness_instruction,tai_chi_studio"
active_life,tennis_court,"active_life,sports_and_recreation_venue,tennis_court"
active_life,trampoline_park,"active_life,sports_and_recreation_venue,trampoline_park"
active_life,tubing_provider,"active_life,sports_and_recreation_venue,tubing_provider"
active_life,volleyball_club,"active_life,sports_club_and_league,volleyball_club"
active_life,volleyball_court,"active_life,sports_and_recreation_venue,volleyball_court"
active_life,wildlife_hunting_range,"active_life,sports_and_recreation_venue,wildlife_hunting_range"
active_life,yoga_instructor,"active_life,sports_and_fitness_instruction,yoga_instructor"
active_life,yoga_studio,"active_life,sports_and_fitness_instruction,yoga_studio"
active_life,zorbing_center,"active_life,sports_and_recreation_venue,zorbing_center"
arts_and_entertainment,adult_entertainment,"arts_and_entertainment,adult_entertainment"
arts_and_entertainment,arcade,"arts_and_entertainment,arcade"
arts_and_entertainment,arts_and_entertainment,arts_and_entertainment
arts_and_entertainment,astrologer,"arts_and_entertainment,supernatural_reading,astrologer"
arts_and_entertainment,attraction_farm,"arts_and_entertainment,farm,attraction_farm"
arts_and_entertainment,auditorium,"arts_and_entertainment,auditorium"
arts_and_entertainment,bar_crawl,"arts_and_entertainment,bar_crawl"
arts_and_entertainment,baseball_stadium,"arts_and_entertainment,stadium_arena,baseball_stadium"
arts_and_entertainment,basketball_stadium,"arts_and_entertainment,stadium_arena,basketball_stadium"
arts_and_entertainment,betting_center,"arts_and_entertainment,betting_center"
arts_and_entertainment,bingo_hall,"arts_and_entertainment,bingo_hall"
arts_and_entertainment,bookmakers,"arts_and_entertainment,bookmakers"
arts_and_entertainment,cabaret,"arts_and_entertainment,cabaret"
arts_and_entertainment,carousel,"arts_and_entertainment,carousel"
arts_and_entertainment,casino,"arts_and_entertainment,casino"
arts_and_entertainment,chamber_of_handicraft,"arts_and_entertainment,chamber_of_handicraft"
arts_and_entertainment,choir,"arts_and_entertainment,choir"
arts_and_entertainment,cinema,"arts_and_entertainment,cinema"
arts_and_entertainment,circus,"arts_and_entertainment,circus"
arts_and_entertainment,club_crawl,"arts_and_entertainment,club_crawl"
arts_and_entertainment,comedy_club,"arts_and_entertainment,comedy_club"
arts_and_entertainment,country_club,"arts_and_entertainment,country_club"
arts_and_entertainment,country_dance_hall,"arts_and_entertainment,country_dance_hall"
arts_and_entertainment,cricket_ground,"arts_and_entertainment,stadium_arena,cricket_ground"
arts_and_entertainment,dance_club,"arts_and_entertainment,dance_club"
arts_and_entertainment,dinner_theater,"arts_and_entertainment,dinner_theater"
arts_and_entertainment,drive_in_theater,"arts_and_entertainment,cinema,drive_in_theater"
arts_and_entertainment,eatertainment,"arts_and_entertainment,eatertainment"
arts_and_entertainment,erotic_massage,"arts_and_entertainment,adult_entertainment,erotic_massage"
arts_and_entertainment,escape_rooms,"arts_and_entertainment,escape_rooms"
arts_and_entertainment,exhibition_and_trade_center,"arts_and_entertainment,exhibition_and_trade_center"
arts_and_entertainment,fair,"arts_and_entertainment,festival,fair"
arts_and_entertainment,farm,"arts_and_entertainment,farm"
arts_and_entertainment,festival,"arts_and_entertainment,festival"
arts_and_entertainment,film_festivals_and_organizations,"arts_and_entertainment,festival,film_festivals_and_organizations"
arts_and_entertainment,football_stadium,"arts_and_entertainment,stadium_arena,football_stadium"
arts_and_entertainment,fraternal_organization,"arts_and_entertainment,social_club,fraternal_organization"
arts_and_entertainment,general_festivals,"arts_and_entertainment,festival,general_festivals"
arts_and_entertainment,glass_blowing,"arts_and_entertainment,glass_blowing"
arts_and_entertainment,hockey_arena,"arts_and_entertainment,stadium_arena,hockey_arena"
arts_and_entertainment,holiday_market,"arts_and_entertainment,festival,holiday_market"
arts_and_entertainment,indoor_playcenter,"arts_and_entertainment,indoor_playcenter"
arts_and_entertainment,internet_cafe,"arts_and_entertainment,internet_cafe"
arts_and_entertainment,jazz_and_blues,"arts_and_entertainment,jazz_and_blues"
arts_and_entertainment,karaoke,"arts_and_entertainment,karaoke"
arts_and_entertainment,laser_tag,"arts_and_entertainment,laser_tag"
arts_and_entertainment,makerspace,"arts_and_entertainment,makerspace"
arts_and_entertainment,marching_band,"arts_and_entertainment,marching_band"
arts_and_entertainment,music_festivals_and_organizations,"arts_and_entertainment,festival,music_festivals_and_organizations"
arts_and_entertainment,music_venue,"arts_and_entertainment,music_venue"
arts_and_entertainment,musical_band_orchestras_and_symphonies,"arts_and_entertainment,musical_band_orchestras_and_symphonies"
arts_and_entertainment,mystic,"arts_and_entertainment,supernatural_reading,mystic"
arts_and_entertainment,opera_and_ballet,"arts_and_entertainment,opera_and_ballet"
arts_and_entertainment,orchard,"arts_and_entertainment,farm,orchard"
arts_and_entertainment,outdoor_movies,"arts_and_entertainment,cinema,outdoor_movies"
arts_and_entertainment,paint_and_sip,"arts_and_entertainment,paint_and_sip"
arts_and_entertainment,paintball,"arts_and_entertainment,paintball"
arts_and_entertainment,performing_arts,"arts_and_entertainment,performing_arts"
arts_and_entertainment,pick_your_own_farm,"arts_and_entertainment,farm,pick_your_own_farm"
arts_and_entertainment,planetarium,"arts_and_entertainment,planetarium"
arts_and_entertainment,poultry_farm,"arts_and_entertainment,farm,poultry_farm"
arts_and_entertainment,psychic,"arts_and_entertainment,supernatural_reading,psychic"
arts_and_entertainment,psychic_medium,"arts_and_entertainment,supernatural_reading,psychic_medium"
arts_and_entertainment,ranch,"arts_and_entertainment,farm,ranch"
arts_and_entertainment,rodeo,"arts_and_entertainment,rodeo"
arts_and_entertainment,rugby_stadium,"arts_and_entertainment,stadium_arena,rugby_stadium"
arts_and_entertainment,salsa_club,"arts_and_entertainment,salsa_club"
arts_and_entertainment,soccer_stadium,"arts_and_entertainment,stadium_arena,soccer_stadium"
arts_and_entertainment,social_club,"arts_and_entertainment,social_club"
arts_and_entertainment,stadium_arena,"arts_and_entertainment,stadium_arena"
arts_and_entertainment,strip_club,"arts_and_entertainment,adult_entertainment,strip_club"
arts_and_entertainment,striptease_dancer,"arts_and_entertainment,adult_entertainment,striptease_dancer"
arts_and_entertainment,studio_taping,"arts_and_entertainment,studio_taping"
arts_and_entertainment,supernatural_reading,"arts_and_entertainment,supernatural_reading"
arts_and_entertainment,tennis_stadium,"arts_and_entertainment,stadium_arena,tennis_stadium"
arts_and_entertainment,theaters_and_performance_venues,"arts_and_entertainment,theaters_and_performance_venues"
arts_and_entertainment,theatre,"arts_and_entertainment,theaters_and_performance_venues,theatre"
arts_and_entertainment,ticket_sales,"arts_and_entertainment,ticket_sales"
arts_and_entertainment,topic_concert_venue,"arts_and_entertainment,topic_concert_venue"
arts_and_entertainment,track_stadium,"arts_and_entertainment,stadium_arena,track_stadium"
arts_and_entertainment,trade_fair,"arts_and_entertainment,festival,trade_fair"
arts_and_entertainment,veterans_organization,"arts_and_entertainment,social_club,veterans_organization"
arts_and_entertainment,virtual_reality_center,"arts_and_entertainment,virtual_reality_center"
arts_and_entertainment,water_park,"arts_and_entertainment,water_park"
arts_and_entertainment,wildlife_sanctuary,"arts_and_entertainment,wildlife_sanctuary"
attractions_and_activities,amusement_park,"attractions_and_activities,amusement_park"
attractions_and_activities,aquarium,"attractions_and_activities,aquarium"
attractions_and_activities,architecture,"attractions_and_activities,architecture"
attractions_and_activities,art_gallery,"attractions_and_activities,art_gallery"
attractions_and_activities,art_museum,"attractions_and_activities,museum,art_museum"
attractions_and_activities,asian_art_museum,"attractions_and_activities,museum,art_museum,asian_art_museum"
attractions_and_activities,attractions_and_activities,attractions_and_activities
attractions_and_activities,atv_rentals_and_tours,"attractions_and_activities,atv_rentals_and_tours"
attractions_and_activities,aviation_museum,"attractions_and_activities,museum,aviation_museum"
attractions_and_activities,axe_throwing,"attractions_and_activities,axe_throwing"
attractions_and_activities,backpacking_area,"attractions_and_activities,backpacking_area"
attractions_and_activities,beach,"attractions_and_activities,beach"
attractions_and_activities,beach_combing_area,"attractions_and_activities,beach_combing_area"
attractions_and_activities,boat_rental_and_training,"attractions_and_activities,boat_rental_and_training"
attractions_and_activities,boating_places,"attractions_and_activities,boating_places"
attractions_and_activities,bobsledding_field,"attractions_and_activities,bobsledding_field"
attractions_and_activities,botanical_garden,"attractions_and_activities,botanical_garden"
attractions_and_activities,bungee_jumping_center,"attractions_and_activities,bungee_jumping_center"
attractions_and_activities,canyon,"attractions_and_activities,canyon"
attractions_and_activities,cartooning_museum,"attractions_and_activities,museum,art_museum,cartooning_museum"
attractions_and_activities,castle,"attractions_and_activities,castle"
attractions_and_activities,cave,"attractions_and_activities,cave"
attractions_and_activities,challenge_courses_center,"attractions_and_activities,challenge_courses_center"
attractions_and_activities,childrens_museum,"attractions_and_activities,museum,childrens_museum"
attractions_and_activities,civilization_museum,"attractions_and_activities,museum,history_museum,civilization_museum"
attractions_and_activities,cliff_jumping_center,"attractions_and_activities,cliff_jumping_center"
attractions_and_activities,climbing_service,"attractions_and_activities,climbing_service"
attractions_and_activities,community_museum,"attractions_and_activities,museum,history_museum,community_museum"
attractions_and_activities,computer_museum,"attractions_and_activities,museum,science_museum,computer_museum"
attractions_and_activities,contemporary_art_museum,"attractions_and_activities,museum,art_museum,contemporary_art_museum"
attractions_and_activities,costume_museum,"attractions_and_activities,museum,art_museum,costume_museum"
attractions_and_activities,crater,"attractions_and_activities,crater"
attractions_and_activities,cultural_center,"attractions_and_activities,cultural_center"
attractions_and_activities,decorative_arts_museum,"attractions_and_activities,museum,art_museum,decorative_arts_museum"
attractions_and_activities,design_museum,"attractions_and_activities,museum,art_museum,design_museum"
attractions_and_activities,dog_park,"attractions_and_activities,park,dog_park"
attractions_and_activities,fishing_charter,"attractions_and_activities,fishing_charter"
attractions_and_activities,flyboarding_rental,"attractions_and_activities,flyboarding_rental"
attractions_and_activities,fort,"attractions_and_activities,fort"
attractions_and_activities,fountain,"attractions_and_activities,fountain"
attractions_and_activities,go_kart_track,"attractions_and_activities,go_kart_track"
attractions_and_activities,haunted_house,"attractions_and_activities,haunted_house"
attractions_and_activities,high_gliding_center,"attractions_and_activities,high_gliding_center"
attractions_and_activities,hiking_trail,"attractions_and_activities,trail,hiking_trail"
attractions_and_activities,history_museum,"attractions_and_activities,museum,history_museum"
attractions_and_activities,horseback_riding_service,"attractions_and_activities,horseback_riding_service"
attractions_and_activities,hot_air_balloons_tour,"attractions_and_activities,hot_air_balloons_tour"
attractions_and_activities,hot_springs,"attractions_and_activities,hot_springs"
attractions_and_activities,jet_skis_rental,"attractions_and_activities,jet_skis_rental"
attractions_and_activities,kiteboarding_instruction,"attractions_and_activities,kiteboarding_instruction"
attractions_and_activities,lake,"attractions_and_activities,lake"
attractions_and_activities,landmark_and_historical_building,"attractions_and_activities,landmark_and_historical_building"
attractions_and_activities,lighthouse,"attractions_and_activities,lighthouse"
attractions_and_activities,lookout,"attractions_and_activities,lookout"
attractions_and_activities,marina,"attractions_and_activities,marina"
attractions_and_activities,memorial_park,"attractions_and_activities,park,memorial_park"
attractions_and_activities,military_museum,"attractions_and_activities,museum,military_museum"
attractions_and_activities,modern_art_museum,"attractions_and_activities,museum,art_museum,modern_art_museum"
attractions_and_activities,monument,"attractions_and_activities,monument"
attractions_and_activities,mountain_bike_parks,"attractions_and_activities,mountain_bike_parks"
attractions_and_activities,mountain_bike_trails,"attractions_and_activities,trail,mountain_bike_trails"
attractions_and_activities,museum,"attractions_and_activities,museum"
attractions_and_activities,national_museum,"attractions_and_activities,museum,national_museum"
attractions_and_activities,national_park,"attractions_and_activities,park,national_park"
attractions_and_activities,observatory,"attractions_and_activities,observatory"
attractions_and_activities,paddleboard_rental,"attractions_and_activities,paddleboard_rental"
attractions_and_activities,palace,"attractions_and_activities,palace"
attractions_and_activities,parasailing_ride_service,"attractions_and_activities,parasailing_ride_service"
attractions_and_activities,park,"attractions_and_activities,park"
attractions_and_activities,petting_zoo,"attractions_and_activities,zoo,petting_zoo"
attractions_and_activities,photography_museum,"attractions_and_activities,museum,art_museum,photography_museum"
attractions_and_activities,plaza,"attractions_and_activities,plaza"
attractions_and_activities,rafting_kayaking_area,"attractions_and_activities,rafting_kayaking_area"
attractions_and_activities,rock_climbing_spot,"attractions_and_activities,rock_climbing_spot"
attractions_and_activities,ruin,"attractions_and_activities,ruin"
attractions_and_activities,sailing_area,"attractions_and_activities,sailing_area"
attractions_and_activities,sand_dune,"attractions_and_activities,sand_dune"
attractions_and_activities,scavenger_hunts_provider,"attractions_and_activities,scavenger_hunts_provider"
attractions_and_activities,science_museum,"attractions_and_activities,museum,science_museum"
attractions_and_activities,sculpture_statue,"attractions_and_activities,sculpture_statue"
attractions_and_activities,ski_area,"attractions_and_activities,ski_area"
attractions_and_activities,skyline,"attractions_and_activities,skyline"
attractions_and_activities,sledding_rental,"attractions_and_activities,sledding_rental"
attractions_and_activities,snorkeling,"attractions_and_activities,snorkeling"
attractions_and_activities,snorkeling_equipment_rental,"attractions_and_activities,snorkeling_equipment_rental"
attractions_and_activities,snowboarding_center,"attractions_and_activities,snowboarding_center"
attractions_and_activities,sports_museum,"attractions_and_activities,museum,sports_museum"
attractions_and_activities,stargazing_area,"attractions_and_activities,stargazing_area"
attractions_and_activities,state_museum,"attractions_and_activities,museum,state_museum"
attractions_and_activities,state_park,"attractions_and_activities,park,state_park"
attractions_and_activities,street_art,"attractions_and_activities,street_art"
attractions_and_activities,surfboard_rental,"attractions_and_activities,surfing,surfboard_rental"
attractions_and_activities,surfing,"attractions_and_activities,surfing"
attractions_and_activities,textile_museum,"attractions_and_activities,museum,art_museum,textile_museum"
attractions_and_activities,trail,"attractions_and_activities,trail"
attractions_and_activities,waterfall,"attractions_and_activities,waterfall"
attractions_and_activities,windsurfing_center,"attractions_and_activities,surfing,windsurfing_center"
attractions_and_activities,ziplining_center,"attractions_and_activities,ziplining_center"
attractions_and_activities,zoo,"attractions_and_activities,zoo"
automotive,aircraft_dealer,"automotive,aircraft_dealer"
automotive,aircraft_parts_and_supplies,"automotive,aircraft_parts_and_supplies"
automotive,aircraft_repair,"automotive,aircraft_services_and_repair"
automotive,auto_body_shop,"automotive,automotive_services_and_repair,auto_body_shop"
automotive,auto_company,"automotive,auto_company"
automotive,auto_customization,"automotive,automotive_services_and_repair,auto_customization"
automotive,auto_detailing,"automotive,automotive_services_and_repair,auto_detailing"
automotive,auto_electrical_repair,"automotive,automotive_services_and_repair,auto_electrical_repair"
automotive,auto_glass_service,"automotive,automotive_services_and_repair,auto_glass_service"
automotive,auto_restoration_services,"automotive,automotive_services_and_repair,auto_restoration_services"
automotive,auto_security,"automotive,automotive_services_and_repair,auto_security"
automotive,auto_upholstery,"automotive,automotive_services_and_repair,auto_upholstery"
automotive,automobile_leasing,"automotive,automobile_leasing"
automotive,automobile_registration_service,"automotive,automotive_services_and_repair,automobile_registration_service"
automotive,automotive,automotive
automotive,automotive_consultant,"automotive,automotive_services_and_repair,automotive_consultant"
automotive,automotive_dealer,"automotive,automotive_dealer"
automotive,automotive_parts_and_accessories,"automotive,automotive_parts_and_accessories"
automotive,automotive_repair,"automotive,automotive_repair"
automotive,automotive_services_and_repair,"automotive,automotive_services_and_repair"
automotive,automotive_storage_facility,"automotive,automotive_services_and_repair,automotive_storage_facility"
automotive,automotive_wheel_polishing_service,"automotive,automotive_services_and_repair,automotive_wheel_polishing_service"
automotive,avionics_shop,"automotive,aircraft_parts_and_supplies,avionics_shop"
automotive,boat_dealer,"automotive,boat_dealer"
automotive,boat_parts_and_accessories,"automotive,boat_parts_and_accessories"
automotive,boat_service_and_repair,"automotive,boat_service_and_repair"
automotive,brake_service_and_repair,"automotive,automotive_services_and_repair,brake_service_and_repair"
automotive,car_buyer,"automotive,car_buyer"
automotive,car_dealer,"automotive,automotive_dealer,car_dealer"
automotive,car_inspection,"automotive,automotive_services_and_repair,car_inspection"
automotive,car_stereo_installation,"automotive,automotive_services_and_repair,car_stereo_installation"
automotive,car_stereo_store,"automotive,automotive_parts_and_accessories,car_stereo_store"
automotive,car_wash,"automotive,automotive_services_and_repair,car_wash"
automotive,car_window_tinting,"automotive,automotive_services_and_repair,auto_glass_service,car_window_tinting"
automotive,commercial_vehicle_dealer,"automotive,automotive_dealer,commercial_vehicle_dealer"
automotive,diy_auto_shop,"automotive,automotive_services_and_repair,diy_auto_shop"
automotive,emergency_roadside_service,"automotive,automotive_services_and_repair,roadside_assistance,emergency_roadside_service"
automotive,emissions_inspection,"automotive,automotive_services_and_repair,emissions_inspection"
automotive,engine_repair_service,"automotive,automotive_services_and_repair,engine_repair_service"
automotive,ev_charging_station,"automotive,electric_vehicle_charging_station"
automotive,exhaust_and_muffler_repair,"automotive,automotive_services_and_repair,exhaust_and_muffler_repair"
automotive,fuel_dock,"automotive,gas_station,fuel_dock"
automotive,gas_station,"automotive,gas_station"
automotive,golf_cart_dealer,"automotive,automotive_dealer,golf_cart_dealer"
automotive,hybrid_car_repair,"automotive,automotive_services_and_repair,hybrid_car_repair"
automotive,interlock_system,"automotive,automotive_parts_and_accessories,interlock_system"
automotive,mobile_dent_repair,"automotive,automotive_services_and_repair,roadside_assistance,mobile_dent_repair"
automotive,motorcycle_dealer,"automotive,automotive_dealer,motorcycle_dealer"
automotive,motorcycle_gear,"automotive,automotive_parts_and_accessories,motorcycle_gear"
automotive,motorcycle_manufacturer,"automotive,motorcycle_manufacturer"
automotive,motorcycle_repair,"automotive,automotive_services_and_repair,motorcycle_repair"
automotive,motorsport_vehicle_dealer,"automotive,automotive_dealer,motorsport_vehicle_dealer"
automotive,motorsport_vehicle_repair,"automotive,automotive_services_and_repair,motorsport_vehicle_repair"
automotive,motorsports_store,"automotive,automotive_parts_and_accessories,motorsports_store"
automotive,oil_change_station,"automotive,automotive_services_and_repair,oil_change_station"
automotive,recreation_vehicle_repair,"automotive,automotive_services_and_repair,recreation_vehicle_repair"
automotive,recreational_vehicle_dealer,"automotive,automotive_dealer,recreational_vehicle_dealer"
automotive,recreational_vehicle_parts_and_accessories,"automotive,automotive_parts_and_accessories,recreational_vehicle_parts_and_accessories"
automotive,roadside_assistance,"automotive,automotive_services_and_repair,roadside_assistance"
automotive,scooter_dealers,"automotive,automotive_dealer,scooter_dealers"
automotive,tire_dealer_and_repair,"automotive,automotive_services_and_repair,tire_dealer_and_repair"
automotive,towing_service,"automotive,automotive_services_and_repair,towing_service"
automotive,trailer_dealer,"automotive,automotive_dealer,trailer_dealer"
automotive,trailer_repair,"automotive,automotive_services_and_repair,trailer_repair"
